prozor padn učenik mor doć hitn pomoć kaž dramatizir nekakv diskusij par šamar mlatit siguran ostavi trajn psihičk fizičk posljedic,3
izvlač pičk materin zna budaletin zna,3
iv babic nast zen ljubomorn mozd glupost neizvrsen obecanj tetet porezn obveznik putova amerik plastificir misl glup nevidi drz buda rug zdrav mozak blazen nevid nesvacaj kraljevstv nebesk,2
ostavi vis zen mir .odvratn,2
odradi liposukcij novogodišnj put amerik proglašen držan tajn,2
maha vec izvadi olad žen sta sis izbac vid im,3
lažn oglašavanj većin zapadnoeuropsk držav kažnjiv potrošač daj lažn slik daj novc prv konzum posluj 60 godin tvrd tržišt izgledn zna zna plaća posa dorh naravn pretpostavk im držav,1
`` osvjetli hrvatsk obraz '',3
volis..odvojen,2
uzrokovanj nered rezultir prekid utakmic produktivn način rješavanj problem nogometn savez mož rezultir tim svijet otić slik `` civiliziran '' hrvat izvod cirkus nogometn utakmic,2
glavn problem navijak krad vec 20 godin nist ovc majk mila..p deck jedin im javn mud rec stanj drzavi..on sjed dom kuka tipkovnic deck vod bitk kak znaju..nis uzrok vec posljedica..dok mafij nogomet ce nered `` narod kruh rub plač oč maž problem navijač '',2
vjernic molitelj javi glup shvati poraznost ministrov izjav posrami vrhunsk komentar,1
drag liječnic osta medicinsk osoblj ministr posra primjeti ža kujundžić ministr voli interes zastup pametn sretn hva liječi doktor važn 100 popov \xe2\x9d\xa4,1
ko ministr treba pobrin tretman pacijent dobij doktor sestar bolnic rad splitsk bolnic im sreć primjet prethodn podmaz treb lupeta ministr,1
rad demografij čin potjera zemlj 10 mladi ljud,1
držav pravosuđ kurc,1
najsmijesn brig zast komentir ak brig vec problem 15.ti put proglasava trudnom..n smij zen najest nadut buda prikac eventulan trudnoc,2
hristin azirov debel,2
klasik index srb diž nebes hrva hrvatsk istič moraj hrva pljuj omalovažava stign,3
stavlja kisel krastavc obiljezim dan qrc,1
ilij gromovnik trib hitn najd cur dečka.sperm več navir mozak,2
nijedn zdrav rec nem visak treb jasn rec body acceptanc glupost smijesn,2
silvi id status status trol kaz debel vitez zadatku.. nest don quijot vid znajev nema.. krmc debel,2
glavn zgodan čunjoglav silvio/anđelk,2
igor pokopa dijet nest najgor sta moz desi roditelju.ak zen im vjer drz id dalj idiot .da slaz izgubi drag osob nist nemoz mjeri gubitk djetet,3
srami gospodin igor odgovara ljud pretrpjel tragedij jos vjeruj mog pisa mizantropsk nevjernic pun gorcin bijes osta stajet stran procita post komentira reka neodgojen vec idiot srami nevjernic komentir tud bol,3
uhh..jak zanimljiv tema..bol stvar kupi plati naravn sjeti obiđ bolesn djec bolnic daruj sitnic bim uljpša dan..,2
stet novc nemozes kupi mozag,2
per troll zabavlj odgovara komentar počnet ignorir dosadi pisa glupost porta,2
ivan pernar,1
maric sukob interes spasav obitelj todoric porez nekretnine. kapitalizm nem oveg .govn,1
normalno- prv id ministarstv izmjen zakon čitanj sabor rasprav četnik ustaš partizan pobačaj vod hrt zakon prođ ustanov 20-ak provedben tijel skup ček odobrenj eu naravn odbor usklađuj spomenut eu,3
wow velik stvar seksa sta im zanimljiv ko svec nik heheh bolj gleda nesrec nasilj,1
bolj gleda izdanj preti celulitast guzic mlitav nog danasnj dvadesetogodisnjakinj,2
jak lijepa.slabi muškarc zastrašujuć,2
super zast franj tudjman,1
nemog vjerova bor borben avion gladn blokiran hrvatsk vod,1
nem ić abortus,1
vratit treba nema guli,1
andj mestrovic prirodn glup pitanj narkotic,2
treb ovčic strizanj nika vratit plač namet osta stok hrvatistan možem preživjet krađ novc apsolutn idiot predznak strank krad zadnj 25 godin ..dobr došl nazad wher is my money,1
seferin debi brig,3
dal 100 eur,2
im predispozicij dobar posa hr dr pljack sl,1
sotonist doš vrag zla naprav im trg hrvatsk pomogl pust src promijeni zan dos,3
prijatelj neprijatelj sluša prijavi pljuc,2
milan ostojic ubija srb srb svakodnevn navijanj zna postoji,3
odg odbi glav šib hoda svjet im prav huligan oduzel prav šib batin huligan pretek .roditelj nesmij dić ruk policij škol nepriča čudi razgovor daj rezultat,2
govn iskompleksiran poremečen treba davn dan poradi desi nada srednjak spiči dup,3
najblaz kazn dozivotan zatvor par godin ..zat stvar desava .mozd pojedinc pamet pokusa razmisli padn pamet ubi ..,2
nem ruzn zen siromasn,2
služ fejs objavi slik djetinjstv razvučem osmijeh podijeli obavijest odluta psu pomogn čita bloger mjesec spermij hahah,2
ima19 im 13 godin,2
jel jahanj cur maž sviđ pljuva cur 19 godin prenosi mak up vijest dno dna novinarstv,3
jeba albanc zen cesh imat djec glup majmun vist rusk cigan,3
zajebancij činjenic,2
treb uvest obavezn ograd bazen vrat djec mog otvori ce posta cesc pojav rad australij zakon propisan visin nem ograden bazen plac kazn,2
joz od prozor otvor skoč glav beton pomogn,3
3:0 registrir alban italij odrapi kazn osigur uvjet,2
id sabor raznet napravi minimaln štet,1
fran nemas rec,2
prozva razn šeksov domjan donosi zakon držav opljan zakon smeta smet drugačij način bor malog čovjek zakon izglasa većen sabor most hdz zna mož `` demikratsk '' sustav promijeni većin nemašpojm ofunkcioniranj držv želiš zna zakon prihvaćaj većin dignut ruk ruk hdza most tešk prizna,1
netreb spašava todorić blokiran novc uloži privred ljud rad plću živ plaćaj obvez,1
bas izgled nevjerovatn gladn,2
njonj hrvatsk tvrtk privatn zaduzi familij ko jeb crkn napravi ovrh im bom pun naplatit al njonj plac todor nist posink ubaci vlad cilj spas,1
gospođ per petrović nem komunist did stip ubi 1943,1
99 index sretn izgubi nered im sta laja ostaj presjednic,3
gamad brin guzonj lopov narod mor iseljava vlas držav sramot žalost,3
ljud srec lijep par profesionalc posl slatk zgodan vol sta vis treb srec,2
uopc dozvoljav dodj dug kun izgled film `` big fai '',1
ljud neb primjeti sarkaza pogod glav,2
uzmet bogatstv vdm pad pamet radi nov zakon.ov nemoz komentirati.n jasn jos cek narod,1
vlad treb rec spasav tajkun dobi povlastic unisti tisuc mal obrtnik unistav gradan zakon ovrs porez,1
žel sačuva firm radn mjest vjerovnic itd.. hoć lopovsk vlasnik oduzm imovin ovrš konačn sudjeluj spašavanj vlas firm opelješi zatvor treba.vlasnik enron sad iša 15 godin zatvor uništi firm ljud osta,1
treb držav idavn životinj oduzima vlasnik normaln kaznen prekršajn prijav,1
naravn treb razapet vozačic prisustvova guranj štap štak zaustavi zatvaranj vrata. pametn vid prazan prostor tramvaju-št nemoguć,3
dajt slik pukl spusti,2
pol godin put igr maksimir idiot mi majk,2
hr im korist predsjednic nezna prat žen godin izgled dobr,3
tuzn svakodnevn vid komentar vez komunjar racun ljevic ljud zaboravlj 100k komunist otisl raspad skj hah,1
godin dan nazva kameleon pogriješi,2
svijet otiša kurc p.,2
čuj `` komunističk '' glupan najveć komunjar hrvatsk,3
tom kamenovanj automobi magistra di borb plemen ciljev tučnjav odmorišt ljud zavaravamo-,1
trib prosvjed vladajuc ponasa ko pijan miljarder narod gladan,1
treb tenk jasn unutarnj razdor stran potencijaln korisnik prekrasn poklon pokloni nov lin proizvodn proces aut industrij zaposl ljud,1
im vez zračn luk pist raspozna nacionalnost zrakoplov govn šovinističk,1
rudolf handja razumi satir pisc žel reć riječ zaključi hrvatsk branitelj član spomenut udrug sekt `` šatoraš '' čeka referir di komentar,1
kaž bori mrak demokracij neb dal govori brav najbolj pročit ziv jong sun sjevern korej,1
vatr pun im putr glav pogotov vlada,1
sarkastičn napisan treb zna cita izmedj red,2
smatra smeć profesoric sram ovakvom komentar zan osjeć učiteljic nauči pisa roditelj,2
sumnja hti brak treb uloži viljuškar prebac sob,3
jason statha vin dizel uopc uopcd ruzn boz drag,3
vidi nist sporn kampov hrva mzo crta kukast krst skandir dom spremn srbin postrojoava cetnik smet vidi smeta kampov musliman ravnopravn ljud hahah,1
podrz narkomansk prcij jad klub navijac,2
hahahahah nemozet pomoc ostan vra,1
kolind drag otišl civilizacij uređen život držav otišl lakš živit doživi moždan udar ljubav put naprav ct mozg dotok krv svjež bogat kisik mozak sramotiš osta hrva dal glas,1
andel lak crn zemlj pociv mir bozj roditelj daj sucut,2
desank pamt,1
prekrasn zagreb osobn najljepši glumic serij najbolj sapunic,2
govn dijel 25 godin plać socijaln pomoć grbač radnik poklonjen kompanij uspi nabi dugov roblj treba solidaridir pomoć `` funkcionir '' treba nacionalizir vratit ruk ledj zdravlj napravi kreten torpedir bunker izgradi papc narod pomoć organizir,1
zast potreb plasticn izoperiran spodob stavlj vijest faktor cij zivot,2
sob upucan zanimljiv,2
islamofasist treba eliminir dobrobi covjecanstv,3
paz pojedem,2
andj mestrovic nezrel odgovor dajet im vez tit rak idet nazad,1
seljacin indexa.n utakmic treceligask gledatelj stadion im nadahnut utakmic svitu.zakon velik brojev nadobudn smrad index rad senzaciju.gub,3
nem razmnožava,2
radij zagreb mater pegl per kuh godin ces kuka spava djecij sob komentar gospodin ukaka,1
jeb svjedok americ vidošević odm zaduži narančast kombinezon čelij 102 jebeš ljet pojav jaht ko fol odmor,3
muk poz porod vez im stavi muk vidi izdrza rec `` muskarc '' hahaha,1
pišet .ak vidi potreb stran naglasi hran beskućnik mogl kupi dat beskućnik zadovoljn,2
lak lažn profi komentir,2
osobn misli gospodin todorić treba razmišlja napraviti.jer zaduži jak pun naglašava milijarder. vlada sabor rh mal ljud im problemima.sa pa ubio.upsssss.zaduži,1
slovenc vin teran proizvod vinov loz refošk teran autohton vinov loz istr slovenc pokuša kulen zaštiti originaln proizvod kulen im vez gusk sijen glup kasn reakcij sranj treb dovest komisij istr pokaza uspijev teran,3
naporn bol,2
uživa budimpešt objavi .ccccccc,2
oženi par kretenčin vojničk dan,1
problem bernardić neznalic problem zna neznalic,1
odličn posudi bak,2
sljedeć put breeder vel djec smisa život posta link članak,1
roditelj pokušava odgaja nekakv prinčev princez idealiziran stvorenj odgaja djec jedamput moraj posta ljud skrivanj man potomak nepriznavanj nema čud djetet potomak najbolj svijet dopadljiv voljel dovod roditelj isprdak nema realn slik objekt subjekt odgajanj pubertet dovod razn frustracij izazvan pojavi nezgodn trenutk osta najosjetljiv društv nemilosrdn skid tron postavi retardiran roditelj tež jač vra tron odabiruć najčešć kriv metod mog katastrofaln,1
imat djet pazit ruganj neodbij bog cem ruganj jel laks,3
pas jeb 64 procijepljenost zatvaraj granic,3
merak pljačka narod natjera narod dugov vraćaj lodilooo..,1
ajm realn poslodavc slučaj zakon razmisli zaposli žen riskir mjesec pad profit stran razumi im žen tešk funkcioniraj dan bolov velik izljev krv misli rješenj dozvoli 2-3 dan slobodn neplaćen nem sankcij stvarn mož dan radi pregrmi izgubljen dnevnic novc dođ posa potvrdi mož radi slobodn dan neophodn,3
robert prosinečk majstor nego..velemajstor velemajstor,2
komentaris ovd verovatn mentol nema blag vez zivot zna sta komentaris agrokor srbij zaposljav 20000 ljud drz kompanij nejavec trgovack lanc ide merkator lupeta glupost,1
jel sprdex,3
jovank mlađ dan,3
ljubav drzav nesta ubi narod,1
pun kalcij kalija..,2
bolj ljetn vrijeme.nem logik 10 mjesec dodatn skracuj dan,2
nadobudn mamic pun pametova .fuuuj .jadn zen tragedij pit .postujt prozivljava uzas,2
inteligentn očituj,2
nud deportacij .buda star .ganj curic ljigav pornografij .najez cuj prezim,3
budaletin boj izbjeglic raznjel svak drug stamben zgrad im mentaln dom,1
odluk ugradnj razdjelnik doni vrdoljak..čist istin ok,1
1700 eur kvadra dobr obnavlja poplavljen podrucjima..,2
noćn kreten bolj fanov brać mi treb bježa prcij granic otvoren jeb trošk pernar osta,1
blokiran blokiran ce,2
jebig ivan pernar nem vez lijep,1
zanimljiv im prav popuj prav djec dom roditelj nadzor prav,1
marić dalićk oboj lopov agrokor todorićev sin muž in der lovu.vjerodostojn,1
najloš prv poluvrijem prolazi stran,2
per debi posebn kategorij debila.. uber extr debiln grupa.. vodec,2
oteretn kanal stavi ograd sip kanal ..kad ljud stok pomaž si svijet,3
jeben mater,2
radi firm 2000 ljud osta posl 2000 radnik kooperant govori osta direktor par pobočnik očerupa preosta dlak pofali glav osobn traum radnik mogl pisa roman vlad uporn ponavlj zakon interes zaštit radnik promijeni nazivnik pita ustav jednak radnik svak tvrtk stratešk interes držav dones zakon spasi radnic kriminalc odgovorn stanj sramot,1
stvar treb pisa,2
srami vlasnik susjed konj posebn plemenit bić pomozit moli,1
radnik potkrada kriv daj moli smrad hti opra ruk optuzit nada neces izvuc lak ocekuj radosn vijest resetk govn kraj zivot smeć nada ce konj nac dobr ljud ce spasi pakl muc,1
skac dupet dry ruk rep ravn visi,2
usra komunist juga.ljud kopa kant djec rađaj pol ljud iseli komunist srb najvažn kruh bitan,1
robert čul obzir covjek .. stet vis .. covjek .. slus studij .. istrazivanj .. misl bog batin najmudrij .. id zast sta bran kontr hrvatsk,3
nist los dosadn izađ glavn ulic izvadi spolovi mas,2
najljepš ijedan rva katolik mož trenutn napravi otić posra aerodr zvan franj tuđman poseri omogući drag pokojn francek mal švicarsk napredn gospodarstv obrazovan stanovništv sekularn držav iskorijenjen fašizm pun pun treba zahvaln hva drag franj poser ćarap,1
`` sitn rib '' prizna otkri br zahvat odnos sudionik show zanemariv fan pročita čitav članak komentir,2
sta izvlaci pustit pliva dopliv oba ubij ga.govn nazad dol prav sranj,3
sretn deck bolesn dopustit lijecenj vecin lijek im nuspojav prestrasn ulj kanabis legalizir,1
univerzaln prometn stručnjak fera kamion vasion avion potkiv mušic let putnic dolaz aerodr moraj imat razlog dolask razlog lež aerodrom dostić brojk 5mil/godišnj zagreb okolic nem uvjet,1
pal americk serij,2
zapad gled ubijen libij sirij irak ok licemjer,1
ruzic zovk ljepot prolazn prošl šmink lopat bac fac pamet diskutabiln sticker,2
`` huligan '' želi smrt nogometn mafij korumpiran političar štit,2
pravn držav mamić bandić vrbanović osta govn čork neb razlog nered al im pavijan žmiri prav problem bol kurc hrvatsk več godin nem prav rezultat radj jazavc sustavn uništava nogomet bogat zadovoljn zapiota glup poduzima djeluj neprimjeren zna,3
tih idiot vrijed 20 glasn,2
bas definitivn prav vlad im plan starij pomrem snizi cijen mrtvack sanduk pemzij cijen id zakon sredjen umijest doktor bolnic ce doceka popov start jasn cem bolnic izac nog napred zel namilij bolnic izlask obavezn zavrsn rinec kaz pop,1
viruj kriv podmeć komunist,3
sigurn samoubojstv zasjed,2
.luk evans ..tolik ruzan par put gleda psihijatrij film vjerovatn cu smec ljepotic zvjer,2
točn vid fac metroseksualn seljačin podržav narkoman primitivc kockast glavom..,3
misli trčat djetet 25-oj 35-oj djec uči školsk gradiv 35. 45 .prednost daj dvadeset,3
daniel radonić jurič im žen 35- vec menadzeric vrhunsk poduzec asistentic faks doktoric arhitektice.. 35- 45- nec problem ucit djec skolsk gradiv preda seosk učiteljic izabra brak radjanj djec prv karijer osnivanj familij prv osiguranj egzistencij potomstv išl lakši put prv udaj muškarc im dobar posa stan primanja..frajer donos kruh kuh odgaj djecu..tj `` wokrs at mam 0-24 '',1
pizd materin frustriran nejeb ser stranic nik razum sta pis,3
jadnic stvarn misl vjeruj im vjer zemlj vlast neb iseljenic,1
bas pomogl ..sto zna pric vicev ..pa pomogn sirotinj ziv hr.s 500 kun mjesecn .sto pozov ljud drzav zov raseljen ljud susedn drzav .. treba eur sanader izlaz cuz im kav istrosi odvjetnik dvolicnost licemjerj,1
osta cud uziv plus siz vec gojazn visok nos konfekcijsk br 46 bas vrst model,2
kreten .prim kopanj kanal nest posten majmun,2
šlag tort kriminal uvođenj porez krov glav tim stanovnik hrvatsk pretvori podstanar prost nevjerojatn zlonamjernost dubin kriminaln razmišljanj lopov dangubiš radi muči žrtvova obezbijedi krov glav hran drug elementarn potreb prav čovjek barab htjel plaća podstanarstv kuć stan sagradi kupi nema stanarin nema pokra uništi omogućava rad zarad izbaci dom psa rad prisvoji nekretnin trpjet zločinc,1
dobr mogl posla test inteligencij ministr misli sumec trav zadovoljn im manj iq,1
predloži prav vreć spavanj toplij,2
jasn kaž per slik momak makn propuh mozak isuši,2
zna ce kreten glasa mrak-taritas boz sacuva,1
zauzvra ce izglasa porez nekretnin,1
slaž pušenj zdrav pun .počn hran pušenj nasilj obitelj cest nesreć smrtn posljedic .sa gur kampanj puš puši dalj smet zagađen zrak zagađen vod pijet,2
mos izabra ces bok lec ces rada,1
konj,2
sramotn držav hrvatsk nem 160 tisuč kun kup strojev hrabri žen im otpis dug tajkun stranačk podobnik,1
vlad dat razlik plać hrvatsk švedsk,1
imal nem im pun ust zemlj pepel nemož kupi budučnost potrova milion ljud pljuc,1
konstruktivn kritik čvrst protuargument ču jeb dup rosn pofajfari krebi naivn buda neandertalc uvjeri,1
popov blagoslov,1
di cisti geler mog trenir godin im,2
mog hejter povuć lagan pametan povuć scen živjet normaln život duš odmor tijel prav prijatelj scen podršk živ uživa bog čuva,3
organ potrosen sablast zivjel,2
lijek svijet treb testir bolesn ljud treba organi.. trpa zatvor ustanov uzet najbolj tijela..ma malo.. čovjek dobi smisa zast rođen planet fujjj,3
mog susjed rodbin prica sta volj al momk vid svat dno dna,2
treba zanima radova trudn ofucan droljetin pičk vidjel cijel bivš držav pol europ,3
cockt,2
cockt 10-15 god..sad vodica.. super,2
nerad besposlenost,2
pogleda profi jasn otac specijalc treba vis trenir strogoc sin koljen guzic,3
političar obećava posp pepel kvp vitar puš ovisn osobn trenutn potreb vidi ukin ovršn zakon vidi uvodi porez nekretnin vidi obećava brd dolin dobi šak lakt običn pametn šutit konkretn napravi,1
bezosjećajn licemjern zamisli imat zaposlen 20 žen 10 mjesec ostaj dom dan zna stvarn bol ostaj `` zakon omogućuj '' sličn situacij komplikacij trudnoć osobn zna žen sazna trudn traži ginekolog piš komplikacij im provel cijel trudnoć dom `` išl radi plaćen '',3
uvjek nešt smet nešt objav društven mrez objavljuj ko zel smet nemor čita,2
uzvrti yudbaš zagreb čul brunin kandidatur boj let let yudbaš njemačk židovsk stanov kuć,3
izgled 40,2
vrijem bosn,2
bož svakakv buda lokaln izbor biraj gradonačelnic gradsk vijeć pitanj moraj infrastruktur komunalij bolnic škol vrtić školsk knjig toaletn papir vrtić topl obroc djec javn prijevoz sličn izgled misl lokaln izbor važn partizan ustaš četnic jeba,1
mark loncarij ogrneš culejov krvav gač največ dokaz domoljublj,1
medij kriv pisa ponašanj predsjednic kriv nem kultur nezgodn situacij predsjednik držav osiguranj protokol savjetnic vra novc nerad neznanj,1
cur nec zna nosi hrp kuz chocker nos goth cipel dobr majc pustit glazb zna nirvan pjesm rozg,2
misl posvadja mozgom.. fal lep,2
guzar nist bolj iskren rospij stran lol,2
muskarc izjasn sazna zast dosad dat moment osob zauzet valj bivs otpad najvis ponizava '',2
covjec bolesn ljud brz dajt p**** lijecim ljud umir,2
hah .gradi ce život .ma .ratn profiter ko lopov narod im najeb.. plaća porez blag prav držav nem sta,1
hrabr komentar treb dign sakrij misij rup,1
jadn za hahhahahahahaper kuh mijenj pelen sprem nem par djec kupt nest zajest nem par pkac rezij im ovrh nem aut brodic nem par godisnj odmor mater razmazen englesk kraljevk,3
glupost ce zakinit osjeti cem promjen tok tjedn osjetis nis zaboravis mijenja,2
moz svast naravn napis otel majc dovoljn min dvogodisnjak moz izac stan primjet staln pet bjez cest velik vecin roditelj sjed klupic tipk cavrlj,2
".. ,otel majc upa bazen majk gleda utap dijet okren ušl kuć misli dijet zna pliva ..krajnj glup napisan medij izjav osudjuj majk nemar nezna čudn",3
lijep ljud jednostavn nas vol sta im ljeps bolj miran tijel dus zracis,2
bozic `` intilegentn '' znac kolindinobirackotijel,2
postoj vrst tajnica.. sposobn odrađiva posa menađer debel potplacen oblac zenstven kulturno.. postoj sposobn nosi kav klima glav smija loš vicev mentaln nedostatk uspjesn skriva napadn odjec lickanj neprestan smjeskanj sl.. velik vecin slucaj sudec tajnic moguc procjeni sturčnost obrazovanj šef doticn di grup tajnic mozem primjeti gostovanj izjav sl. doticn zivot donijel vlastit odluk snosi odgovornost vec citav zivot poklopac drugima.. vec ponasanj uzasn podsjec bozino.. dvorsk lud,3
jebet eu moli bog zivit nezna zast musliman let katolick zemlj im muslimansk zemalj,3
nem suncic jel mislis `` kumov '' ajd im dostojanstv otidj lopin,1
spoji stadion zaštićen polj al gladijatorsk aren kavez potpis odric pomoć stran zdravstven struk posmrtn pripomoc braniteljsk status sl.. ulask dobij oružj udr bra obitelj zelis ispunjav jedin svrh mizern života.. idiot žel ubija bran omgucim stok uvuc im pametn vizij život p.s preživjel pobjednic id zatvor novi igar slobodn nastav sta kavez,3
treba vratit odmori nazad posten takmicar im rtl,3
ilij ilij otkriven afer dnevnic dečec kriv poklanja todorić ozakoni spašava pevec riz nabraja .bljutav,1
bozic marinovic bolj iša dijaliz put tjedn godin mjesec dočeka transplantacij prošl godin dan,2
marink barlovic dobi oc majk znač dobi nijedan stran donor da bog prolazit život,3
martin nikolin koment mjest većin `` mali običn ljud '' svakodnevn vodi nosi životn bitk iskušenj javn rasprodaj bol poznat jbg podršk svakodnevn nosi sličn izazov cmizdri tešk životn sudbin,2
bož jasn našl lijep žen status upropasti život,3
zan jel plaka radi djec,2
bidn uda velik ljubavi.uda pric velik cijen plati,3
fanatizm odg,2
bah udrug zen domovinsk rat javlj upotreb djec ustask klerofasistick svrh,1
im brad ružan zločinc gleda vjer nacij satnic dobr slobodn kontaktira voli spominj rečenic vrdoljak,1
40-e 30-e rodi 19 posta bak nes misli bak 60,3
čestitk igrač navijačima.organizator velik petic mož sportsk navija povjerova prostor ljepot došl stadion,2
brav poštovan publik dalj ponos hrvatske.hva navijač fer plej sudac dobar,2
obracunava dign ratuj najvec sranj,2
bol 2000 navijac nadglas 30000 nem navijac utakmic hrvatsk,3
budaletin ostavk treb trazit opoziv kompletn vlad cel precjednic,1
sluzben kujundzic obori rekord uvjerljiv drza kgk vec ocekuj pokusa kgk pokus vratit,2
smiješn,2
sta spasava rus pobij posalj vlasnik rjesen dic vrtiv oduzima dorucak bandi spas spas vlad dic omladin hr mafijas profiter,1
kujundzic covjek zivot daj ostavk,1
točn im stiti radnik zakon ce vrijedi nezakonit nacin obogati nepostujuc zakon vrijed osta treb zakon zaštiti sramot sramotn vlad jadn zemlj jos jadn narod,1
stvar busevima.ljud ulaz zatvaraj vrat mas put prikljest ljud vratima. im odlican pogled vrat vanjsk retrovizor unutarnj zetovc posta uzasn baha bezobrazni.ist stvar tramvajima.doslovn vozac ned cekt ljud udj pocn zatvara vrat usl gamad zetovsk,1
zan svecenik uz skalper vrs zahtjevn kirursk zahva spasava zivote.lijecnic bolnic svecenic crkv pozov dodj porazgovaraj pacijentom.n vidi kraj demagogij,1
nik bun ljud reagiraj izjav ministr zdravstv cest svecenik vrijed vis 20 doktor pazit ministr zdravstv stran svecenik placa 9000 kn mjesecn,1
dat razmjen student,2
dogodi amerik galon isisan maščob,2
izmoli oč nesta sal,3
fuf fejs gol slika maš sis nem vez jeb pravd,2
istin suh istin im riječ im lopov prevarant bitang đubr im karakter im par razlik nijedan norvešk lopov uništio/tešk ošteti nacionaln značaj in statoi im svijest slučaj izdajnik držav neuporediv status običn lopov loš čovjek mož društven hijerarhij popet eventualn preskoč stepenic društv im filter onemogućuj napredak loš ljud norvežan visok cijen poštuj antifašističk borb doprinos partizan bivš držav pobjed nacifašizm cvijeć rat odnos žen djec roditelj njemačk vojnic dobar kolaboracionist govori plati glav saradnj okupator istin govori norvešk,1
gr godin dokumentarc hrt- živ istin zemlj čudes hrt zemlj nesmij prikaziva gleda zam djec afrik južn amerik jed crv umir glad,1
vidi međuvremen otruj vasi proizvod skartov prodajet,2
index zračn luk zagreb treba zva draž mihajlović sdp-a,3
tuđmanov osmjeh ispratit mnog hrvatsk isprati osmjeh,1
nem europ pij di hoc sta misl postic kazn narusava javn red mir,3
kazn političar gradonačelnik ukrad milijon kun,1
lijep slozis bambus boc coca-col piv boc sok jabuk gotov prič dokaž mor proba prob nabij nos pij alkohol dužnost,2
prič znač pjesm snimljen dan koncert dom sportov čudn ell rodi dan koncert dom sportov počel turnej promoviran objavljen kreativn nered koncert din prepun dvoran reka posta otac pita publik zov kćer dvoran zapjeva ell just sayin '',2
skup porta stvarn piš glupost 90,3
vranj bitn licnost knjig ce zapisan osobn uve zlo ercegovin uvali hrvatsk govn iduc 900,1
nem najboljeg igrc hrvatsk ivan perisic 44,2
pernar jeben glup narod brdovit balkan,1
star glup bivs komunjar najgor licemjer posta hdz-ovc sprci godin guzic,3
totaln nebitn slika namjer zva mi per john nebitn dalj treba realn licemjern,1
zna kurvaluk intelekt,2
nepismen rvack patriot najgor bog šupk izgmiza '',1
nemoram voljet prenisk usporediva kolind av av starlet upotrebljavan riječ kolind predsjednic ljud bir dobr suprug majk misli odurn indeks sramot,3
udar direkt mafij lož kamenuj djec cest,1
gol otok njim.s vrag dosl vrag ce otici. frajer kit dijamant krokodi cipe,2
marij zdenk malik boji pećin im im mozg zgraža kretensk izjav ministr zdravstv isus mog liječi svećenik sigurn mož žel zlo zan životn opasnost željel doktor svećenik btw kaž izać izić,1
srb kap dvosmislen naslov puši hrvatsk ku..c,1
banan drzav mater,2
trudi mog naud najjj,2
heheh ratn veteran mamic jeb subnorovsk pičk veteran,1
padn pamet prijavi tajkun političar jedin im korist nesretn imovinsk rat smeta zna glav nos mog prihvatit izmanipuliran okren manipulator prijavljuj ustin usud izreć jadn bijedn,1
prof. matematik oš kontroln zna pisa `` brav '' `` čestitam\ `` vidiš možeš '' `` daj vježba super '' sličn divan čovjek neljubitelj matematik prima knjig vježb prof. klarić,2
zen preti helooo,2
slik polugol gać očekuj ljud komentiraj slik neukusn maksimaln obrađen dno dna cur,2
ružnjikav,2
trib uvatit posl prv rjesi sta postuj zakon neb trib poziva mir radi..,3
zna gluplj stran glasa esi glas hdz-u prepucava krkan slucaj tupav nacij pm-e,1
svak cast brav cin normaln ponasanj herojstv her vatrogasc izvlac ljud goruc kuc stan il sta vec riskir vlastit zivot pomog ekip okren aut odm heroj idiot novinar zov ljudskost humanost herojstv cas `` heroj '' novin ajm kocnic,3
igor bartulin paz opa jezik predug ža im ljud nema osjećaj tuđ bol rugaju.. razmisl,3
maloprij gleda covjek skoci prazan bazen pijan osta ziv pogleda lajk članak 10 klikn hah pogleda vidi takođ smajl hah mozg im ljud ziv planet covjek zapit dobr sta desav zivotinj milostiv tug,2
indeksovc ce gleda tekm naravn nad hrvatsk izgub ce neprilicn povik sigurn al sta jac njih.mozd dobr redakcij od tekm zastav socijalistick republik hr,3
naravn necem izgubi dabogd,2
bod oč ružan badić buck vidi istakl oblin lijep,2
kreten glasa grdosij zloć mrak bab,1
užas krav rodi ljud sin primami ludač nenormaln,3
velik di življ strem zapadnjačk kultur opć poznat englezer francuzer tj.njihov plemstv pari međusobn neb zadir puk plav krv osta neukaljan ko nebitn .ja ostaj puk,2
nem marić vez stim jedin vez dnk-a,2
dobiješ kart mora kupi,2
slovenc uvodi vinjet kritik hrvatsk vrag vožnj 2xsplit cjen slo vinjet godin dan,3
gospod lijep bojkotir autocest mjesec vozi star cest uživ lijepi krajolic autocest vidiš restoran macol vidiš panik uvod besplatn dan voz stranc izda brošur cestarin im dan apartman bojkot poznava govn narod skačem stomak,3
im klub zagreb uloži milijun im najružn europ umijeć,2
udaj razvodio..n lak zivjet djec obzir zva samohran drugacij razvod pric roditelj pric uzm tesk je..jer dobij savjet psiholosk podrsk skrb sredin familij djec moram pomaga ostan zdrav moranj htjenj samohran skida kap zen muskarc rad trenu..glav snag uzor djec voli,2
muškarc buda uhva trud umr,1
